hh_id,Category,Loyal_HH,Price_Sensitive,Convenience_Leaning_HH,Health_Conscious_HH,Quality_Concerned_HH
4115,Fruits & Vegetables,1,0,0,0,0
4117,Fruits & Vegetables,0,0,0,1,0
4120,Fruits & Vegetables,1,0,1,0,0
4122,Fruits & Vegetables,0,1,0,0,0
4125,Fruits & Vegetables,1,1,0,0,0
4136,Fruits & Vegetables,0,0,1,0,0
4139,Fruits & Vegetables,0,1,1,0,0
4144,Fruits & Vegetables,1,0,0,1,1
4148,Fruits & Vegetables,1,0,0,0,0
4149,Fruits & Vegetables,1,1,0,0,0
4151,Fruits & Vegetables,1,1,1,0,0
4164,Fruits & Vegetables,0,0,0,0,0
4169,Fruits & Vegetables,1,0,1,0,0
4170,Fruits & Vegetables,1,1,0,0,0
4173,Fruits & Vegetables,1,1,1,0,0
4174,Fruits & Vegetables,0,0,0,0,0
4175,Fruits & Vegetables,1,0,1,0,0
4182,Fruits & Vegetables,1,0,0,0,0
4183,Fruits & Vegetables,1,0,0,0,0
4187,Fruits & Vegetables,1,1,0,0,0
4189,Fruits & Vegetables,0,0,0,0,0
4192,Fruits & Vegetables,0,0,0,0,0
4199,Fruits & Vegetables,1,1,1,0,0
4219,Fruits & Vegetables,1,0,0,0,0
4222,Fruits & Vegetables,0,0,1,0,0
4233,Fruits & Vegetables,0,1,1,0,0
4243,Fruits & Vegetables,1,1,1,0,0
4247,Fruits & Vegetables,1,0,1,0,0
4248,Fruits & Vegetables,0,0,0,1,0
4252,Fruits & Vegetables,0,1,1,0,0
4253,Fruits & Vegetables,1,0,1,0,0
4254,Fruits & Vegetables,1,1,1,0,0
4255,Fruits & Vegetables,1,0,1,1,1
4256,Fruits & Vegetables,1,0,0,1,1
4268,Fruits & Vegetables,0,0,0,0,0
4281,Fruits & Vegetables,1,0,1,0,0
4285,Fruits & Vegetables,0,0,0,0,0
4294,Fruits & Vegetables,1,1,1,0,0
4300,Fruits & Vegetables,1,0,1,0,0
4301,Fruits & Vegetables,0,0,0,0,0
4305,Fruits & Vegetables,0,0,1,0,0
4310,Fruits & Vegetables,1,0,0,0,0
4316,Fruits & Vegetables,0,0,0,0,0
4318,Fruits & Vegetables,1,0,1,0,0
4320,Fruits & Vegetables,1,1,1,0,0
4321,Fruits & Vegetables,1,0,0,1,1
4324,Fruits & Vegetables,0,0,0,1,0
4326,Fruits & Vegetables,0,0,0,1,1
4330,Fruits & Vegetables,1,0,0,1,1
4331,Fruits & Vegetables,0,0,0,1,0
4333,Fruits & Vegetables,0,0,0,1,1
4348,Fruits & Vegetables,1,0,0,0,0
4353,Fruits & Vegetables,1,0,1,0,0
4361,Fruits & Vegetables,0,0,0,0,0
4363,Fruits & Vegetables,0,0,0,0,0
4368,Fruits & Vegetables,0,0,0,0,0
4375,Fruits & Vegetables,1,1,0,0,0
4391,Fruits & Vegetables,0,0,0,0,0
4395,Fruits & Vegetables,0,0,1,0,0
4399,Fruits & Vegetables,0,0,1,0,0
4401,Fruits & Vegetables,1,0,0,0,1
4403,Fruits & Vegetables,1,0,0,0,0
4404,Fruits & Vegetables,0,0,1,0,0
4405,Fruits & Vegetables,0,0,0,0,0
4411,Fruits & Vegetables,1,0,0,0,0
4421,Fruits & Vegetables,0,0,1,0,0
4430,Fruits & Vegetables,0,0,0,0,0
4433,Fruits & Vegetables,1,0,0,1,1
4439,Fruits & Vegetables,0,1,0,0,0
4446,Fruits & Vegetables,0,0,0,1,1
4449,Fruits & Vegetables,1,1,0,0,0
4457,Fruits & Vegetables,1,1,0,0,0
4465,Fruits & Vegetables,0,1,0,0,0
4475,Fruits & Vegetables,0,0,0,0,0
4479,Fruits & Vegetables,0,0,0,1,0
4480,Fruits & Vegetables,1,1,1,0,0
4482,Fruits & Vegetables,1,0,0,0,0
4488,Fruits & Vegetables,0,0,0,0,0
4495,Fruits & Vegetables,0,0,0,0,0
4501,Fruits & Vegetables,0,0,0,0,0
4503,Fruits & Vegetables,1,0,1,0,0
4506,Fruits & Vegetables,1,0,0,0,0
4511,Fruits & Vegetables,1,1,0,0,0
4516,Fruits & Vegetables,1,0,0,1,1
4533,Fruits & Vegetables,0,0,0,0,0
4535,Fruits & Vegetables,1,0,0,0,0
4545,Fruits & Vegetables,0,0,1,0,0
4549,Fruits & Vegetables,0,0,0,0,0
4551,Fruits & Vegetables,0,0,0,1,1
4554,Fruits & Vegetables,0,0,0,1,0
4565,Fruits & Vegetables,0,0,0,1,0
4568,Fruits & Vegetables,1,0,1,0,0
4571,Fruits & Vegetables,1,0,1,0,0
4573,Fruits & Vegetables,1,0,1,0,0
4583,Fruits & Vegetables,1,0,0,1,1
4591,Fruits & Vegetables,0,0,0,0,0
4594,Fruits & Vegetables,0,0,0,0,0
4597,Fruits & Vegetables,0,0,0,0,0
4600,Fruits & Vegetables,0,0,0,0,0
4604,Fruits & Vegetables,1,0,0,1,0
4610,Fruits & Vegetables,0,0,0,1,0
4611,Fruits & Vegetables,0,1,0,0,0
4635,Fruits & Vegetables,1,1,0,1,0
4641,Fruits & Vegetables,1,0,1,0,0
4659,Fruits & Vegetables,0,0,0,0,0
4664,Fruits & Vegetables,0,0,0,0,0
4667,Fruits & Vegetables,0,0,0,0,0
4668,Fruits & Vegetables,0,0,0,1,0
4683,Fruits & Vegetables,0,0,0,1,1
4692,Fruits & Vegetables,0,0,0,1,1
4697,Fruits & Vegetables,0,0,0,0,0
4699,Fruits & Vegetables,1,0,1,0,1
4712,Fruits & Vegetables,0,0,1,0,0
4714,Fruits & Vegetables,0,0,1,0,0
4721,Fruits & Vegetables,0,0,1,0,0
4731,Fruits & Vegetables,1,0,0,0,0
4749,Fruits & Vegetables,0,0,1,0,0
4751,Fruits & Vegetables,0,0,0,1,0
4756,Fruits & Vegetables,0,0,0,1,0
4757,Fruits & Vegetables,1,0,0,1,1
4764,Fruits & Vegetables,0,0,0,0,0
4770,Fruits & Vegetables,1,0,0,1,1
4773,Fruits & Vegetables,1,1,0,1,1
4782,Fruits & Vegetables,1,0,0,0,0
4787,Fruits & Vegetables,0,0,1,0,0
4809,Fruits & Vegetables,0,0,0,0,1
4810,Fruits & Vegetables,0,0,0,1,0
4813,Fruits & Vegetables,1,0,0,1,1
4819,Fruits & Vegetables,0,0,0,0,0
4834,Fruits & Vegetables,0,0,0,0,0
4838,Fruits & Vegetables,0,0,0,1,1
4840,Fruits & Vegetables,0,0,0,0,0
4846,Fruits & Vegetables,1,0,0,0,0
4851,Fruits & Vegetables,0,0,0,0,0
4866,Fruits & Vegetables,1,0,0,0,0
4895,Fruits & Vegetables,1,0,0,1,0
4896,Fruits & Vegetables,1,1,0,1,1
4913,Fruits & Vegetables,0,1,0,0,0
4923,Fruits & Vegetables,0,0,0,0,0
4924,Fruits & Vegetables,0,0,0,1,1
4941,Fruits & Vegetables,0,0,0,0,0
4943,Fruits & Vegetables,1,0,0,1,0
4946,Fruits & Vegetables,1,0,1,0,0
4949,Fruits & Vegetables,1,0,1,0,0
4961,Fruits & Vegetables,0,0,1,0,0
4963,Fruits & Vegetables,1,1,1,0,0
4969,Fruits & Vegetables,0,0,0,0,1
4971,Fruits & Vegetables,0,0,0,1,1
4979,Fruits & Vegetables,1,0,0,0,0
5007,Fruits & Vegetables,1,1,1,0,0
5008,Fruits & Vegetables,1,0,0,0,0
5013,Fruits & Vegetables,1,0,0,1,1
5014,Fruits & Vegetables,1,0,0,1,1
5026,Fruits & Vegetables,1,1,0,0,0
5029,Fruits & Vegetables,0,0,0,0,0
5033,Fruits & Vegetables,0,1,1,0,0
5036,Fruits & Vegetables,1,0,1,0,0
5042,Fruits & Vegetables,0,0,0,0,0
5045,Fruits & Vegetables,0,1,0,0,0
5051,Fruits & Vegetables,1,0,0,0,0
5060,Fruits & Vegetables,1,0,1,0,0
5062,Fruits & Vegetables,1,0,0,1,0
5066,Fruits & Vegetables,1,1,1,0,0
5069,Fruits & Vegetables,1,0,0,1,1
5072,Fruits & Vegetables,0,0,1,0,0
5078,Fruits & Vegetables,1,1,1,0,0
5079,Fruits & Vegetables,1,0,1,1,1
5082,Fruits & Vegetables,0,0,0,0,0
5089,Fruits & Vegetables,0,0,0,0,0
5091,Fruits & Vegetables,0,0,1,0,1
5100,Fruits & Vegetables,0,0,1,0,0
5102,Fruits & Vegetables,1,0,1,0,1
5105,Fruits & Vegetables,1,0,0,0,0
5110,Fruits & Vegetables,1,0,0,0,0
5111,Fruits & Vegetables,1,0,1,1,1
5116,Fruits & Vegetables,0,0,0,0,0
5123,Fruits & Vegetables,1,0,0,0,0
5128,Fruits & Vegetables,0,0,0,1,1
5144,Fruits & Vegetables,0,0,0,1,0
5146,Fruits & Vegetables,0,1,0,0,0
5151,Fruits & Vegetables,0,0,0,0,0
5155,Fruits & Vegetables,0,0,0,0,0
5158,Fruits & Vegetables,1,0,0,1,1
5162,Fruits & Vegetables,0,0,1,0,0
5167,Fruits & Vegetables,0,0,0,1,0
5176,Fruits & Vegetables,1,0,1,0,0
5183,Fruits & Vegetables,0,1,0,0,0
5184,Fruits & Vegetables,0,0,0,0,0
5186,Fruits & Vegetables,0,0,0,0,0
5191,Fruits & Vegetables,0,0,0,0,0
5192,Fruits & Vegetables,0,0,1,0,0
5200,Fruits & Vegetables,0,0,1,1,1
5226,Fruits & Vegetables,0,0,0,0,0
5228,Fruits & Vegetables,0,0,0,0,0
5240,Fruits & Vegetables,0,0,0,1,1
5242,Fruits & Vegetables,0,0,0,0,0
5249,Fruits & Vegetables,0,0,0,0,0
5250,Fruits & Vegetables,1,0,1,1,0
5252,Fruits & Vegetables,0,0,0,0,1
5255,Fruits & Vegetables,0,0,1,0,0
5267,Fruits & Vegetables,0,0,1,0,0
5271,Fruits & Vegetables,0,0,0,1,1
5275,Fruits & Vegetables,0,0,1,0,0
5296,Fruits & Vegetables,0,0,1,0,0
5304,Fruits & Vegetables,1,0,0,1,1
5305,Fruits & Vegetables,0,0,0,0,0
5306,Fruits & Vegetables,0,0,0,0,0
5309,Fruits & Vegetables,0,1,0,0,0
5321,Fruits & Vegetables,0,0,0,0,0
5328,Fruits & Vegetables,0,1,1,0,0
5330,Fruits & Vegetables,0,0,0,0,1
5332,Fruits & Vegetables,1,1,0,0,0
5336,Fruits & Vegetables,0,0,0,0,0
5338,Fruits & Vegetables,0,0,1,0,0
5344,Fruits & Vegetables,0,0,0,0,0
5345,Fruits & Vegetables,1,0,0,1,0
5347,Fruits & Vegetables,0,0,0,0,0
5349,Fruits & Vegetables,1,0,0,0,0
5351,Fruits & Vegetables,0,1,0,0,0
5367,Fruits & Vegetables,0,0,1,0,0
5374,Fruits & Vegetables,1,0,1,0,0
5379,Fruits & Vegetables,0,0,0,0,0
5384,Fruits & Vegetables,0,0,0,0,0
5429,Fruits & Vegetables,1,1,0,1,0
5432,Fruits & Vegetables,0,0,1,0,0
5436,Fruits & Vegetables,1,1,0,0,0
5445,Fruits & Vegetables,0,0,0,0,0
5465,Fruits & Vegetables,0,0,0,1,1
5485,Fruits & Vegetables,1,0,0,1,1
5486,Fruits & Vegetables,1,0,1,0,0
5488,Fruits & Vegetables,0,0,0,1,1
5490,Fruits & Vegetables,0,0,0,1,1
5498,Fruits & Vegetables,0,1,0,0,0
5504,Fruits & Vegetables,1,0,1,0,0
5522,Fruits & Vegetables,0,0,0,0,0
5529,Fruits & Vegetables,1,0,0,0,0
5567,Fruits & Vegetables,1,0,0,1,1
5571,Fruits & Vegetables,0,0,0,0,0
5583,Fruits & Vegetables,1,0,1,0,0
5585,Fruits & Vegetables,0,0,0,0,0
5600,Fruits & Vegetables,1,1,0,0,0
5603,Fruits & Vegetables,1,0,0,0,1
5606,Fruits & Vegetables,0,0,0,0,0
5607,Fruits & Vegetables,0,0,0,1,0
5608,Fruits & Vegetables,0,0,0,0,1
5616,Fruits & Vegetables,0,0,1,0,0
5618,Fruits & Vegetables,1,0,0,1,1
5630,Fruits & Vegetables,0,0,0,0,0
5637,Fruits & Vegetables,0,0,0,0,1
5638,Fruits & Vegetables,0,0,1,0,0
5657,Fruits & Vegetables,1,0,0,1,0
5682,Fruits & Vegetables,0,0,0,1,1
5684,Fruits & Vegetables,0,0,1,0,0
5691,Fruits & Vegetables,0,1,0,0,0
5694,Fruits & Vegetables,1,0,1,0,0
5695,Fruits & Vegetables,0,0,1,0,0
5701,Fruits & Vegetables,0,0,0,1,1
5703,Fruits & Vegetables,1,0,0,0,1
5715,Fruits & Vegetables,0,0,0,0,0
5725,Fruits & Vegetables,1,0,1,0,0
5726,Fruits & Vegetables,1,1,0,0,0
5736,Fruits & Vegetables,0,0,0,0,1
5743,Fruits & Vegetables,0,0,1,0,0
5744,Fruits & Vegetables,0,0,1,0,0
5753,Fruits & Vegetables,0,0,1,0,0
5757,Fruits & Vegetables,0,0,0,1,1
5758,Fruits & Vegetables,1,0,1,0,0
5776,Fruits & Vegetables,0,0,0,1,1
5781,Fruits & Vegetables,1,1,0,0,0
5791,Fruits & Vegetables,0,0,0,1,1
5796,Fruits & Vegetables,1,0,0,0,0
5808,Fruits & Vegetables,0,0,0,1,1
5810,Fruits & Vegetables,0,0,0,1,1
5816,Fruits & Vegetables,0,0,0,0,0
5817,Fruits & Vegetables,0,0,1,0,0
5820,Fruits & Vegetables,1,0,0,1,0
5821,Fruits & Vegetables,1,0,0,1,1
5827,Fruits & Vegetables,1,0,0,1,1
5830,Fruits & Vegetables,1,1,0,0,0
5834,Fruits & Vegetables,1,0,1,0,0
5835,Fruits & Vegetables,1,0,0,1,1
5838,Fruits & Vegetables,1,1,0,1,1
5842,Fruits & Vegetables,1,0,0,0,0
5845,Fruits & Vegetables,0,0,0,0,0
5846,Fruits & Vegetables,0,0,0,0,0
5854,Fruits & Vegetables,1,0,0,1,0
5869,Fruits & Vegetables,1,0,0,0,0
5870,Fruits & Vegetables,1,0,1,0,0
5876,Fruits & Vegetables,1,0,0,1,1
5878,Fruits & Vegetables,1,0,1,0,0
5879,Fruits & Vegetables,1,0,1,1,1
5880,Fruits & Vegetables,0,0,0,0,0
5882,Fruits & Vegetables,0,0,0,0,0
5888,Fruits & Vegetables,0,0,0,0,0
5903,Fruits & Vegetables,1,0,0,1,0
5904,Fruits & Vegetables,0,0,0,1,1
5913,Fruits & Vegetables,1,0,0,0,0
5917,Fruits & Vegetables,1,1,0,0,0
5919,Fruits & Vegetables,1,0,0,0,0
5923,Fruits & Vegetables,0,0,0,0,1
5925,Fruits & Vegetables,1,0,1,0,0
5927,Fruits & Vegetables,0,1,0,0,0
5933,Fruits & Vegetables,1,0,0,1,0
5941,Fruits & Vegetables,0,0,1,0,0
5955,Fruits & Vegetables,0,1,0,0,0
5960,Fruits & Vegetables,0,0,1,1,0
5965,Fruits & Vegetables,1,1,1,0,0
5966,Fruits & Vegetables,0,1,0,0,0
5967,Fruits & Vegetables,1,1,0,1,1
5978,Fruits & Vegetables,1,0,0,0,0
5980,Fruits & Vegetables,0,0,0,0,0
5981,Fruits & Vegetables,1,1,0,0,0
5983,Fruits & Vegetables,0,1,1,0,0
5984,Fruits & Vegetables,0,0,1,0,0
5995,Fruits & Vegetables,1,0,0,0,0
5999,Fruits & Vegetables,0,0,0,0,0
6000,Fruits & Vegetables,0,0,0,0,0
6003,Fruits & Vegetables,0,1,1,0,0
6004,Fruits & Vegetables,1,1,1,0,0
6009,Fruits & Vegetables,1,0,1,0,0
6011,Fruits & Vegetables,1,0,0,0,0
6013,Fruits & Vegetables,1,1,1,0,0
6017,Fruits & Vegetables,0,1,0,0,0
6021,Fruits & Vegetables,1,0,0,0,0
6024,Fruits & Vegetables,0,0,0,0,0
6038,Fruits & Vegetables,1,0,1,0,0
6040,Fruits & Vegetables,1,1,0,0,0
6046,Fruits & Vegetables,0,0,0,0,0
6058,Fruits & Vegetables,0,0,0,0,0
6061,Fruits & Vegetables,1,0,1,0,0
6063,Fruits & Vegetables,0,0,0,0,0
6073,Fruits & Vegetables,1,1,0,0,0
6074,Fruits & Vegetables,0,0,1,0,0
6080,Fruits & Vegetables,1,0,0,0,0
6082,Fruits & Vegetables,1,0,1,0,0
6083,Fruits & Vegetables,0,1,0,0,0
6090,Fruits & Vegetables,1,0,1,0,0
6099,Fruits & Vegetables,1,1,1,0,0
6108,Fruits & Vegetables,1,0,1,0,0
6113,Fruits & Vegetables,0,0,0,0,0
6118,Fruits & Vegetables,0,0,0,0,0
6122,Fruits & Vegetables,1,0,0,0,1
6131,Fruits & Vegetables,1,0,0,1,1
6138,Fruits & Vegetables,1,1,0,0,0
6144,Fruits & Vegetables,0,1,0,0,0
6149,Fruits & Vegetables,1,1,1,0,0
6170,Fruits & Vegetables,1,0,0,1,1
6186,Fruits & Vegetables,1,0,0,0,0
6187,Fruits & Vegetables,1,1,1,0,0
6193,Fruits & Vegetables,0,0,1,0,0
6196,Fruits & Vegetables,1,0,0,0,0
6201,Fruits & Vegetables,1,0,1,0,0
6202,Fruits & Vegetables,1,0,0,1,1
6203,Fruits & Vegetables,1,1,0,0,0
6209,Fruits & Vegetables,0,1,1,0,0
6211,Fruits & Vegetables,0,0,0,0,0
6218,Fruits & Vegetables,1,1,1,0,0
6219,Fruits & Vegetables,1,1,1,0,0
6221,Fruits & Vegetables,1,0,0,0,0
6222,Fruits & Vegetables,1,0,0,1,0
6227,Fruits & Vegetables,0,0,0,0,0
6233,Fruits & Vegetables,1,0,0,0,0
6237,Fruits & Vegetables,0,1,0,0,0
6244,Fruits & Vegetables,1,0,1,0,0
6246,Fruits & Vegetables,1,1,0,0,0
6263,Fruits & Vegetables,1,1,0,0,0
6267,Fruits & Vegetables,0,0,0,0,0
6275,Fruits & Vegetables,0,0,0,0,0
6277,Fruits & Vegetables,0,1,1,0,0
6291,Fruits & Vegetables,1,0,0,0,0
6307,Fruits & Vegetables,0,0,0,0,0
6311,Fruits & Vegetables,0,0,0,0,0
6313,Fruits & Vegetables,0,0,1,0,0
6314,Fruits & Vegetables,1,1,1,0,0
6320,Fruits & Vegetables,0,0,1,0,0
6321,Fruits & Vegetables,1,0,0,1,1
6330,Fruits & Vegetables,1,0,0,0,1
6331,Fruits & Vegetables,1,0,1,0,0
6334,Fruits & Vegetables,1,1,1,0,0
6350,Fruits & Vegetables,0,0,1,0,0
6356,Fruits & Vegetables,0,0,1,0,0
6358,Fruits & Vegetables,0,0,0,0,0
6361,Fruits & Vegetables,0,1,1,0,0
6365,Fruits & Vegetables,1,1,0,0,0
6373,Fruits & Vegetables,1,0,0,0,0
6375,Fruits & Vegetables,0,0,0,0,0
6383,Fruits & Vegetables,1,0,0,1,0
6389,Fruits & Vegetables,1,1,1,0,0
6394,Fruits & Vegetables,0,0,0,0,0
6396,Fruits & Vegetables,1,1,1,0,0
6398,Fruits & Vegetables,0,0,0,0,0
6402,Fruits & Vegetables,1,0,0,0,0
6409,Fruits & Vegetables,1,0,1,0,0
6411,Fruits & Vegetables,0,1,1,0,0
6424,Fruits & Vegetables,1,1,0,1,1
6429,Fruits & Vegetables,0,1,1,0,0
6430,Fruits & Vegetables,1,0,1,0,0
6431,Fruits & Vegetables,0,0,0,1,1
6449,Fruits & Vegetables,1,0,0,1,1
6454,Fruits & Vegetables,0,0,0,0,0
6465,Fruits & Vegetables,1,0,0,1,1
6473,Fruits & Vegetables,1,0,1,0,0
6482,Fruits & Vegetables,1,1,1,0,0
6492,Fruits & Vegetables,0,1,0,0,0
6496,Fruits & Vegetables,1,0,1,0,0
6498,Fruits & Vegetables,1,0,0,0,0
6503,Fruits & Vegetables,0,1,0,0,0
6511,Fruits & Vegetables,1,0,1,0,0
6512,Fruits & Vegetables,1,0,1,0,0
6518,Fruits & Vegetables,1,0,1,0,0
6522,Fruits & Vegetables,0,1,1,0,0
6524,Fruits & Vegetables,0,0,0,0,0
6531,Fruits & Vegetables,1,1,0,0,0
6534,Fruits & Vegetables,1,0,1,0,0
6543,Fruits & Vegetables,0,1,0,1,1
6549,Fruits & Vegetables,1,1,1,0,0
6553,Fruits & Vegetables,1,0,0,0,0
6558,Fruits & Vegetables,1,0,1,0,0
6566,Fruits & Vegetables,1,1,1,0,0
6580,Fruits & Vegetables,0,0,0,0,0
6590,Fruits & Vegetables,1,1,1,0,0
6591,Fruits & Vegetables,1,1,1,0,0
6598,Fruits & Vegetables,1,1,0,0,0
6602,Fruits & Vegetables,0,0,0,0,0
6610,Fruits & Vegetables,0,0,0,1,1
6611,Fruits & Vegetables,0,0,0,0,0
6617,Fruits & Vegetables,1,0,0,0,0
6625,Fruits & Vegetables,1,0,1,0,0
6628,Fruits & Vegetables,0,0,0,1,1
6635,Fruits & Vegetables,0,0,1,0,0
6650,Fruits & Vegetables,1,1,1,0,0
6651,Fruits & Vegetables,1,0,1,0,0
6662,Fruits & Vegetables,0,0,0,1,1
6663,Fruits & Vegetables,0,0,0,0,0
6667,Fruits & Vegetables,1,0,0,1,0
6677,Fruits & Vegetables,1,0,1,0,0
6679,Fruits & Vegetables,1,0,1,0,0
6683,Fruits & Vegetables,1,0,1,0,0
6707,Fruits & Vegetables,0,0,0,0,0
6712,Fruits & Vegetables,0,0,0,1,1
6714,Fruits & Vegetables,0,1,1,0,0
6717,Fruits & Vegetables,1,0,1,0,0
6719,Fruits & Vegetables,1,0,0,0,0
6721,Fruits & Vegetables,1,0,0,0,0
6726,Fruits & Vegetables,0,0,1,0,0
6729,Fruits & Vegetables,0,0,0,0,0
6733,Fruits & Vegetables,0,0,1,0,0
6738,Fruits & Vegetables,1,0,1,1,0
6739,Fruits & Vegetables,0,0,0,0,0
6752,Fruits & Vegetables,1,0,1,0,0
6756,Fruits & Vegetables,1,0,0,0,0
6765,Fruits & Vegetables,0,0,0,0,0
6771,Fruits & Vegetables,0,0,0,0,0
6773,Fruits & Vegetables,0,0,0,0,1
6781,Fruits & Vegetables,1,0,1,0,0
6784,Fruits & Vegetables,0,1,0,0,0
6802,Fruits & Vegetables,1,0,0,0,0
6808,Fruits & Vegetables,1,0,0,1,1
6809,Fruits & Vegetables,0,0,0,0,0
6812,Fruits & Vegetables,1,0,0,1,1
6816,Fruits & Vegetables,0,0,1,1,0
6820,Fruits & Vegetables,1,0,0,0,0
6821,Fruits & Vegetables,1,0,0,0,1
6827,Fruits & Vegetables,0,1,1,0,0
6831,Fruits & Vegetables,1,0,1,1,0
6838,Fruits & Vegetables,1,1,1,0,0
6840,Fruits & Vegetables,1,0,0,0,0
6841,Fruits & Vegetables,1,0,0,0,0
6842,Fruits & Vegetables,1,0,0,1,0
6848,Fruits & Vegetables,1,1,1,0,0
6850,Fruits & Vegetables,1,0,0,0,0
6872,Fruits & Vegetables,0,0,0,0,0
6879,Fruits & Vegetables,1,0,0,1,1
6882,Fruits & Vegetables,1,1,1,0,0
6883,Fruits & Vegetables,1,0,1,0,0
6887,Fruits & Vegetables,1,0,0,0,1
6889,Fruits & Vegetables,0,0,1,0,0
6890,Fruits & Vegetables,0,0,0,0,0
6896,Fruits & Vegetables,1,1,1,0,0
6927,Fruits & Vegetables,0,0,0,0,0
6939,Fruits & Vegetables,1,0,0,0,1
6940,Fruits & Vegetables,0,0,1,0,0
6943,Fruits & Vegetables,1,0,0,0,0
6953,Fruits & Vegetables,1,1,1,0,0
6961,Fruits & Vegetables,1,0,0,0,0
6970,Fruits & Vegetables,0,0,0,0,0
6974,Fruits & Vegetables,1,0,1,0,0
6984,Fruits & Vegetables,0,1,1,0,0
6991,Fruits & Vegetables,1,0,0,0,0
6993,Fruits & Vegetables,0,0,1,0,0
6996,Fruits & Vegetables,1,0,1,0,0
7008,Fruits & Vegetables,1,0,0,0,0
7009,Fruits & Vegetables,0,0,0,1,1
7023,Fruits & Vegetables,1,1,1,0,0
7026,Fruits & Vegetables,1,1,0,0,0
7027,Fruits & Vegetables,0,0,0,0,1
7028,Fruits & Vegetables,1,0,1,0,0
7034,Fruits & Vegetables,0,1,0,0,0
7040,Fruits & Vegetables,0,0,0,0,0
7053,Fruits & Vegetables,0,0,0,0,0
7060,Fruits & Vegetables,1,0,0,0,0
7062,Fruits & Vegetables,1,0,1,0,0
7067,Fruits & Vegetables,0,0,0,0,0
7076,Fruits & Vegetables,1,1,1,0,0
7084,Fruits & Vegetables,0,1,0,0,0
7092,Fruits & Vegetables,0,1,1,0,0
7095,Fruits & Vegetables,0,0,0,0,0
7101,Fruits & Vegetables,1,0,1,0,0
7103,Fruits & Vegetables,0,0,0,1,0
7107,Fruits & Vegetables,1,1,1,0,0
7110,Fruits & Vegetables,1,0,0,1,0
7123,Fruits & Vegetables,0,0,0,0,0
7132,Fruits & Vegetables,0,0,0,0,0
7141,Fruits & Vegetables,1,1,1,0,0
7158,Fruits & Vegetables,1,1,1,0,0
7160,Fruits & Vegetables,1,0,0,0,0
7168,Fruits & Vegetables,1,1,0,0,0
7171,Fruits & Vegetables,0,1,1,0,0
7188,Fruits & Vegetables,1,0,0,0,0
7190,Fruits & Vegetables,1,1,0,0,0
7200,Fruits & Vegetables,1,0,0,0,0
7201,Fruits & Vegetables,0,0,1,0,0
7228,Fruits & Vegetables,0,0,0,0,0
7236,Fruits & Vegetables,0,0,0,0,0
7252,Fruits & Vegetables,1,1,1,0,0
7254,Fruits & Vegetables,1,1,1,0,0
7265,Fruits & Vegetables,0,0,1,0,0
7276,Fruits & Vegetables,0,0,0,0,0
7279,Fruits & Vegetables,0,0,0,0,0
7305,Fruits & Vegetables,1,0,0,0,0
7313,Fruits & Vegetables,1,0,1,0,0
7330,Fruits & Vegetables,1,0,1,0,0
7338,Fruits & Vegetables,0,0,0,0,0
7342,Fruits & Vegetables,0,1,1,0,0
7343,Fruits & Vegetables,0,0,1,0,0
7346,Fruits & Vegetables,0,0,0,0,0
7355,Fruits & Vegetables,0,0,1,0,1
7359,Fruits & Vegetables,0,0,1,0,0
7360,Fruits & Vegetables,1,0,0,1,1
7367,Fruits & Vegetables,0,0,1,0,0
7389,Fruits & Vegetables,0,0,0,0,0
7392,Fruits & Vegetables,0,1,1,0,0
7393,Fruits & Vegetables,1,0,0,1,1
7403,Fruits & Vegetables,1,0,1,0,0
7407,Fruits & Vegetables,1,0,1,0,0
7413,Fruits & Vegetables,0,0,0,0,0
7416,Fruits & Vegetables,0,0,1,0,0
7420,Fruits & Vegetables,1,1,1,0,0
7427,Fruits & Vegetables,0,0,0,0,0
7444,Fruits & Vegetables,1,0,0,0,0
7455,Fruits & Vegetables,0,1,0,0,1
7459,Fruits & Vegetables,0,0,0,0,0
7460,Fruits & Vegetables,1,0,1,0,0
7465,Fruits & Vegetables,1,0,0,0,0
7466,Fruits & Vegetables,1,1,1,0,0
7470,Fruits & Vegetables,0,0,0,0,0
7480,Fruits & Vegetables,1,0,1,0,0
7488,Fruits & Vegetables,0,0,0,0,1
7489,Fruits & Vegetables,1,0,0,0,0
7504,Fruits & Vegetables,1,1,0,0,0
7505,Fruits & Vegetables,0,0,1,0,1
7506,Fruits & Vegetables,1,0,0,0,0
7517,Fruits & Vegetables,1,0,0,0,0
7520,Fruits & Vegetables,0,0,0,0,0
7522,Fruits & Vegetables,1,1,1,0,0
7525,Fruits & Vegetables,1,0,0,0,0
7529,Fruits & Vegetables,0,1,1,0,0
7530,Fruits & Vegetables,1,1,1,0,0
7539,Fruits & Vegetables,1,1,1,0,0
7548,Fruits & Vegetables,1,1,1,0,0
7554,Fruits & Vegetables,1,1,1,0,0
7555,Fruits & Vegetables,1,0,0,0,0
7559,Fruits & Vegetables,0,0,1,0,0
7560,Fruits & Vegetables,0,0,0,0,0
7564,Fruits & Vegetables,1,0,1,0,0
7572,Fruits & Vegetables,0,0,0,0,0
7577,Fruits & Vegetables,0,0,0,0,0
7584,Fruits & Vegetables,1,1,1,0,0
7585,Fruits & Vegetables,0,0,1,0,0
7588,Fruits & Vegetables,0,0,0,0,0
